City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
476,Toktogul,KG,41.8708,72.9402,44.89,60,100,3.36,overcast clouds
477,Kajaani,FI,64.2273,27.7285,3.2,85,0,2.3,clear sky
478,Viransehir,TR,37.2353,39.7631,55.0,61,16,12.35,few clouds
479,Neftcala,AZ,39.3742,49.2472,46.44,82,75,8.3,broken clouds
480,Ostersund,SE,63.1792,14.6357,39.2,87,90,8.05,overcast clouds
481,Maralal,KE,1.0968,36.698,62.94,69,55,8.63,broken clouds
482,Shache,CN,38.4167,77.2406,47.62,34,85,4.23,overcast clouds
483,Longonjo,AO,-12.9067,15.2533,70.92,65,100,2.35,overcast clouds
484,Butembo,CD,0.15,29.2833,57.25,96,89,3.13,overcast clouds
485,Point Pedro,LK,9.8167,80.2333,80.69,74,8,10.56,clear sky
486,Edd,ER,13.9297,41.6925,86.47,27,0,19.13,clear sky
487,Garoua Boulai,CM,5.8833,14.55,69.31,79,49,5.08,scattered clouds
488,Glens Falls,US,43.3095,-73.644,64.99,19,1,5.75,clear sky
489,Rosetta,EG,31.4044,30.4164,71.6,49,40,5.75,scattered clouds
490,Mazagao,BR,-0.115,-51.2894,82.4,83,75,9.22,moderate rain
491,Bergerac,FR,44.8333,0.5,48.2,57,0,6.91,clear sky
492,Porto Tolle,IT,44.9497,12.3245,48.0,51,94,7.99,overcast clouds
493,Birjand,IR,32.8663,59.2211,42.8,28,0,6.91,clear sky
494,Radviliskis,LT,55.8167,23.5333,32.0,93,75,3.44,broken clouds
495,Warrenton,ZA,-28.114,24.8475,71.87,35,32,5.12,scattered clouds
496,Belyy Yar,RU,53.6039,91.3903,37.4,75,0,6.71,clear sky
497,Chateaubelair,VC,13.2833,-61.25,78.8,83,75,12.66,broken clouds
498,Ekuvukeni,ZA,-28.4675,30.1551,58.39,87,50,3.36,scattered clouds
499,Hobyo,SO,5.3505,48.5268,79.59,64,8,15.01,clear sky
500,Bama,NG,11.5221,13.6856,93.97,13,12,7.94,few clouds
501,Puerto Lempira,HN,15.2667,-83.7667,84.2,79,75,13.8,broken clouds
502,Omboue,GA,-1.5746,9.2618,78.13,82,98,7.05,overcast clouds
503,Tchibanga,GA,-2.85,11.0333,69.4,97,82,0.25,broken clouds
504,Batticaloa,LK,7.7102,81.6924,79.66,76,94,3.0,overcast clouds
505,Sao Jose De Ribamar,BR,-2.5619,-44.0542,84.2,74,75,6.91,light rain
506,Krumbach,DE,48.2418,10.3632,37.0,73,100,1.01,overcast clouds
507,Ouallam,NE,14.3188,2.0866,91.65,10,0,11.86,clear sky
508,Soweto,ZA,-26.2678,27.8585,60.8,82,19,2.04,few clouds
509,Leh,IN,34.1667,77.5833,29.01,81,47,7.14,light snow
510,Robertsport,LR,6.7533,-11.3686,78.62,84,100,10.13,overcast clouds
511,Matagami,CA,49.7502,-77.6328,55.4,33,90,13.8,light rain
512,Ihosy,MG,-22.4,46.1167,69.04,92,88,1.81,moderate rain
513,Horki,BY,54.2861,30.9842,18.77,89,17,6.89,few clouds
514,Ilebo,CD,-4.3167,20.5833,68.95,94,86,1.07,overcast clouds
515,Bhadasar,IN,28.2833,74.3167,76.69,34,89,11.05,overcast clouds
516,Male,MV,4.1748,73.5089,84.2,84,75,3.44,broken clouds
517,Oktyabrskoye,RU,43.0645,44.7417,33.8,93,100,4.47,overcast clouds
518,Gornopravdinsk,RU,60.05,69.9,4.28,98,80,4.54,broken clouds
519,Gobabis,NA,-22.45,18.9667,72.59,60,94,7.27,overcast clouds
520,Anaco,VE,9.4389,-64.4728,91.56,33,100,3.65,overcast clouds
521,Correntina,BR,-13.3433,-44.6367,84.07,38,100,3.09,overcast clouds
522,Cabedelo,BR,-6.9811,-34.8339,82.4,69,20,10.36,few clouds
523,Bouza,NE,14.4229,6.0428,88.47,12,16,5.95,few clouds
524,Maldonado,UY,-34.6667,-54.9167,72.0,60,75,13.8,broken clouds
525,Puerto Del Rosario,ES,28.5004,-13.8627,64.4,68,20,13.8,few clouds
526,Teseney,ER,15.11,36.6575,89.82,19,0,10.78,clear sky
527,Plettenberg Bay,ZA,-34.0527,23.3716,62.19,86,0,7.72,clear sky
528,Folldal,NO,62.1325,9.9968,22.39,96,58,5.97,broken clouds
529,Skibbereen,IE,51.55,-9.2667,44.6,93,75,6.91,broken clouds
530,Amqui,CA,48.4638,-67.4313,57.2,30,20,6.91,few clouds
531,Zholymbet,KZ,51.7433,71.7122,16.38,95,100,4.32,overcast clouds
532,Mirnyy,RU,62.5353,113.9611,-33.77,100,82,1.52,broken clouds
533,Matara,LK,5.9485,80.5353,75.97,90,100,6.02,overcast clouds
534,Kedougou,SN,12.5579,-12.1743,91.87,18,48,3.96,scattered clouds
535,San Rafael,AR,-34.6177,-68.3301,77.29,28,0,9.15,clear sky
536,Houma,US,29.5958,-90.7195,73.99,56,90,17.27,overcast clouds
537,Vestmanna,FO,62.1564,-7.1664,44.6,76,80,12.66,broken clouds
538,Salonta,RO,46.8,21.65,35.01,51,53,4.61,broken clouds
539,Nara,JP,34.6851,135.8049,39.0,93,0,5.75,clear sky
540,Nauta,PE,-4.5061,-73.5757,79.5,89,100,3.6,overcast clouds
541,Manicore,BR,-5.8092,-61.3003,82.4,83,40,3.44,scattered clouds
542,Alcantara,BR,-2.4089,-44.4147,84.2,74,75,6.91,light rain
543,Vyatskiye Polyany,RU,56.226,51.0656,28.69,94,100,12.21,snow
544,Mattru,SL,7.6244,-11.8332,78.51,72,80,5.23,broken clouds
545,La Roche-Sur-Yon,FR,46.6667,-1.4333,41.0,75,0,5.75,clear sky
546,Pangoa,PE,-12.1167,-73.0,74.73,89,95,3.36,moderate rain
547,Sarankhola,BD,22.3082,89.7897,78.39,64,2,4.7,clear sky
548,Gubkinskiy,RU,64.434,76.5026,4.5,97,91,10.31,overcast clouds
549,Salamiyah,SY,35.0113,37.0532,63.43,50,43,10.04,scattered clouds
550,Tabou,CI,4.423,-7.3528,78.58,85,82,9.48,broken clouds
551,Otjiwarongo,NA,-20.4637,16.6477,70.5,66,95,4.88,overcast clouds
552,Taybad,IR,34.74,60.7756,60.44,29,0,3.74,clear sky
553,Umm Lajj,SA,25.0213,37.2685,80.98,54,0,6.44,clear sky
554,Sao Desiderio,BR,-12.3633,-44.9733,82.02,38,100,6.35,overcast clouds
555,Maniwaki,CA,46.3834,-75.966,62.6,20,79,11.5,broken clouds
556,Senica,SK,48.6792,17.367,35.01,69,0,11.5,clear sky
557,Strezhevoy,RU,60.7333,77.5889,12.2,85,0,4.47,clear sky
558,Porto Belo,BR,-27.1578,-48.5531,82.0,89,90,10.36,overcast clouds
559,Warri,NG,5.5167,5.75,77.34,85,26,6.2,scattered clouds
560,Keffi,NG,8.8486,7.8736,86.0,70,20,2.3,few clouds
561,Esik,KZ,43.3552,77.4525,44.6,76,75,6.71,broken clouds
562,Casablanca,MA,33.5928,-7.6192,59.0,63,0,6.91,clear sky
563,Orissaare,EE,58.5592,23.0826,33.01,76,79,4.05,broken clouds
564,Shieli,KZ,44.1667,66.75,56.66,55,100,18.23,overcast clouds
565,Macusani,PE,-14.0833,-70.4333,38.41,93,100,2.1,overcast clouds
566,Lucapa,AO,-8.4192,20.7447,67.26,87,100,0.87,overcast clouds
567,Cuamba,MZ,-14.8031,36.5372,69.4,97,100,2.33,light rain
568,Juli,PE,-16.2167,-69.45,41.81,84,100,5.26,overcast clouds
569,Gunjur,GM,13.2019,-16.7339,73.4,60,0,10.36,clear sky
570,Selma,US,36.5708,-119.6121,64.99,39,40,5.75,scattered clouds
571,Elat,IL,29.5581,34.9482,80.6,41,47,11.5,scattered clouds
572,Jamsa,FI,61.8642,25.19,19.4,63,0,3.44,clear sky
573,Teguise,ES,29.0605,-13.564,64.4,63,20,20.71,few clouds
574,Lohja,FI,60.2486,24.0653,24.01,93,33,1.14,scattered clouds
575,Altay,CN,47.8667,88.1167,26.06,55,28,9.13,scattered clouds
576,Maltahohe,NA,-24.8333,16.9833,69.94,63,62,6.02,broken clouds
577,Tucurui,BR,-3.7661,-49.6725,74.97,93,100,2.13,overcast clouds
578,Beitbridge,ZW,-22.2167,30.0,71.22,75,4,11.97,clear sky
579,Lappeenranta,FI,61.0587,28.1887,19.99,82,11,4.34,few clouds
580,Kirovsk,UA,48.6375,38.6428,36.66,62,100,2.82,light rain
581,Olean,US,42.0776,-78.4297,64.4,13,1,4.61,clear sky
582,Privolnyy,RU,44.0998,46.6587,40.6,82,70,22.64,broken clouds
583,La Palma,US,33.8464,-118.0467,66.99,59,20,10.36,few clouds
584,Riachao Das Neves,BR,-11.7461,-44.91,83.64,39,88,3.06,overcast clouds
585,Fjerritslev,DK,57.0813,9.2664,43.0,87,11,14.97,few clouds
586,Lakhimpur,IN,27.95,80.7667,74.7,21,0,7.18,clear sky
587,Mashhad,IR,36.297,59.6062,50.0,66,0,2.51,clear sky
588,Teliu,RO,45.6979,25.858,32.0,88,100,2.01,overcast clouds
589,Sistranda,NO,63.7256,8.834,44.6,93,75,19.57,broken clouds
590,Voiron,FR,45.3639,5.5921,42.01,75,20,16.11,few clouds
591,Padang,ID,-0.9492,100.3543,73.4,100,90,2.3,overcast clouds
592,Dwarka,IN,22.2394,68.9678,77.63,83,0,10.49,clear sky
593,Izazi,TZ,-7.2,35.7333,66.2,82,75,2.3,light rain
594,Dibulla,CO,11.2725,-73.3091,81.84,69,100,7.94,overcast clouds
595,Kudahuvadhoo,MV,2.6708,72.8944,83.08,67,20,7.18,few clouds
596,Langres,FR,47.8333,5.3333,42.8,61,90,10.36,overcast clouds
597,Sendafa,ET,9.15,39.0333,60.8,16,6,11.5,clear sky
598,Kolo,PL,52.2002,18.6387,35.01,91,84,7.72,broken clouds
599,Sompeta,IN,18.9333,84.6,78.8,64,10,6.35,clear sky
600,Sembe,CG,1.6481,14.5806,71.24,94,100,2.17,light rain
601,Sungurlare,BG,42.7667,26.7833,39.2,100,90,4.61,overcast clouds
602,Clonakilty,IE,51.6231,-8.8706,48.0,93,75,6.91,broken clouds
603,Yashkul,RU,46.1711,45.3435,39.43,72,71,16.62,broken clouds
604,Baijiantan,CN,45.6333,85.1833,35.11,68,5,6.11,clear sky
605,Muzaffarabad,PK,34.37,73.4711,55.99,82,100,7.67,overcast clouds
606,Mosquera,CO,4.7059,-74.2302,59.0,77,75,9.22,broken clouds
607,Porosozero,RU,62.7191,32.727,12.87,95,16,4.41,few clouds
608,Verkhniy Fiagdon,RU,42.8333,44.3053,33.8,93,100,4.47,overcast clouds
609,Arinos,BR,-15.9169,-46.1056,85.05,47,38,3.11,scattered clouds
610,Skjervoy,NO,70.0311,20.9714,33.8,64,75,11.5,light snow
611,Santa Lucia,ES,27.9117,-15.5407,64.4,59,20,18.41,few clouds
612,Barsovo,RU,61.1667,73.1667,12.2,100,90,4.47,fog
613,Carutapera,BR,-1.195,-46.02,75.7,93,100,3.53,overcast clouds
614,Bidhuna,IN,26.8022,79.5088,78.82,23,17,2.19,few clouds
615,Reconquista,AR,-29.15,-59.65,82.18,47,100,3.0,overcast clouds
616,Mehamn,NO,71.0357,27.8492,28.4,63,0,16.11,light snow
617,Svetlogorsk,BY,52.6333,29.7333,26.76,77,72,6.04,broken clouds
618,Senneterre,CA,48.3835,-77.2328,60.8,20,75,17.27,broken clouds
619,Lahij,YE,13.1667,44.5833,73.65,43,0,3.33,clear sky
620,Togur,RU,58.3631,82.8265,24.71,97,100,1.95,light snow
621,Largo,US,27.9095,-82.7873,68.0,72,90,5.75,overcast clouds
622,Velsk,RU,61.0701,42.0983,24.42,93,100,8.1,overcast clouds
623,Kirovskaya,RU,46.9748,40.0402,39.2,75,20,11.18,heavy intensity rain
624,Hihya,EG,30.6713,31.588,87.8,23,40,31.07,scattered clouds
625,Bengkulu,ID,-3.8004,102.2655,74.68,93,100,7.72,overcast clouds
626,Urengoy,RU,65.9667,78.3667,-4.32,98,100,6.04,overcast clouds
627,Betare Oya,CM,5.6,14.0833,74.39,72,19,4.5,light rain
628,Manzil Salim,TN,35.8567,8.4765,37.4,93,75,5.75,broken clouds
629,Asbe Teferi,ET,9.0833,40.8667,61.3,19,8,2.42,clear sky
630,Sur,OM,22.5667,59.5289,75.9,66,0,5.91,clear sky
631,Krasnotorka,UA,48.682,37.5327,38.77,54,100,4.63,overcast clouds
632,Perehonivka,UA,48.5355,30.5192,35.42,80,98,11.81,overcast clouds
633,Kasempa,ZM,-13.4584,25.8338,64.24,95,92,4.59,light rain
634,Barkot,IN,30.8167,78.2,57.92,45,100,4.41,overcast clouds
635,Alvarado,MX,18.7667,-95.7667,84.0,57,1,6.91,clear sky
636,Nadym,RU,65.5333,72.5167,8.64,96,80,8.32,broken clouds
637,Charlestown,AU,-32.95,151.6667,66.0,99,100,14.43,light rain
638,Kanniyakumari,IN,8.0833,77.5667,80.78,70,27,9.28,scattered clouds
639,Rio Gallegos,AR,-51.6226,-69.2181,71.6,24,75,17.27,broken clouds
640,Mocuba,MZ,-16.8392,36.9856,70.39,92,30,1.61,scattered clouds
641,San Ramon,US,37.7799,-121.978,62.01,47,1,8.05,clear sky
642,Dogondoutchi,NE,13.6393,4.0287,91.9,11,100,10.47,overcast clouds
643,Esil,KZ,51.9556,66.4042,5.68,99,94,3.13,overcast clouds
644,Kompaniyivka,UA,48.2511,32.208,36.23,71,100,10.83,overcast clouds
645,Madimba,TZ,-10.4,40.3333,77.0,94,20,9.22,few clouds
646,Seydi,TM,39.4816,62.9137,56.05,57,79,15.43,broken clouds
647,Santa Marta De Tormes,ES,40.9506,-5.6272,41.0,65,0,6.8,clear sky
648,Muravlenko,RU,63.7898,74.523,11.25,95,100,10.4,overcast clouds
649,Brae,GB,60.3964,-1.353,46.4,93,75,20.71,light intensity drizzle
650,Floresti,MD,47.8933,28.3014,35.73,73,98,15.3,overcast clouds
651,Les Cayes,HT,18.2,-73.75,81.73,63,11,11.21,few clouds
652,Jacareacanga,BR,-6.2222,-57.7528,86.0,70,40,3.44,scattered clouds
653,Dzaoudzi,YT,-12.7887,45.2699,80.6,78,0,4.61,clear sky
654,Capinzal,BR,-27.3436,-51.6119,75.76,91,95,2.48,moderate rain
655,Abatskoye,RU,56.2875,70.4555,13.28,97,98,4.14,overcast clouds
656,Ivangorod,RU,59.3716,28.2162,20.19,92,8,3.13,clear sky
657,Kitgum,UG,3.2783,32.8867,76.6,45,100,2.57,overcast clouds
658,Paamiut,GL,61.994,-49.6678,21.96,64,100,5.19,overcast clouds
659,Potosi,BO,-19.5836,-65.7531,51.69,58,84,11.83,broken clouds
660,Yenagoa,NG,4.9247,6.2642,77.02,92,15,4.83,few clouds
661,Karonga,MW,-9.9333,33.9333,72.84,93,100,6.11,heavy intensity rain
662,Shush,IR,32.1942,48.2436,72.39,26,91,5.19,overcast clouds
663,Oussouye,SN,12.485,-16.5469,80.6,61,0,6.91,clear sky
664,Kuytun,RU,54.3419,101.5036,19.67,96,100,3.85,overcast clouds
665,Harrismith,ZA,-28.2728,29.1295,52.97,95,46,6.33,scattered clouds
666,Mahibadhoo,MV,3.7833,72.9667,82.94,69,4,4.56,clear sky
667,Sayyan,YE,15.1718,44.3244,57.52,23,0,6.96,clear sky
668,Alizai,PK,33.5383,70.3462,53.85,86,100,3.2,overcast clouds
669,Turinskaya Sloboda,RU,57.6232,64.3858,15.89,92,24,6.44,few clouds
670,Staryy Nadym,RU,65.6118,72.6842,6.93,97,84,7.7,broken clouds
671,Troitskiy,RU,57.0603,63.7481,12.85,94,19,5.23,few clouds
672,Palmas,BR,-10.2128,-48.3603,86.0,66,20,4.61,few clouds
673,Mwingi,KE,-0.9344,38.0601,73.22,64,90,2.08,overcast clouds
674,Mitu,CO,1.1983,-70.1733,75.54,89,100,3.0,overcast clouds
675,Dover,US,39.1582,-75.5244,60.01,51,1,11.5,clear sky
676,Kozmodemyansk,RU,56.3367,46.5711,28.4,93,40,13.42,light snow
677,Martil,MA,35.6166,-5.2752,55.4,71,0,9.22,clear sky
678,Portage,US,41.1667,-81.1998,68.0,8,1,6.91,clear sky
679,Verkhnyaya Inta,RU,65.9811,60.3094,19.65,81,100,8.75,overcast clouds
680,Shahreza,IR,32.0339,51.8794,54.79,28,94,1.36,overcast clouds
681,Shetpe,KZ,44.1667,52.1167,36.14,59,2,6.6,clear sky
682,Furth Im Wald,DE,49.3097,12.84,33.01,78,100,3.0,overcast clouds
683,Megion,RU,61.0296,76.1136,12.2,85,0,4.47,clear sky
684,Majalgaon,IN,19.15,76.2333,82.44,34,76,4.92,broken clouds
685,Akcakoca,TR,41.0866,31.1162,49.62,95,81,6.96,moderate rain
686,Svencionys,LT,55.15,26.1667,24.82,91,27,3.91,scattered clouds
687,Trairi,BR,-3.2778,-39.2689,81.68,70,33,8.01,scattered clouds
688,Rindal,NO,63.0565,9.2124,38.7,83,72,7.99,broken clouds
689,Pilibanga,IN,29.4916,74.079,74.95,37,100,10.6,overcast clouds
690,Herat,AF,34.5,62.0,56.17,35,2,5.95,clear sky
691,Sambava,MG,-14.2667,50.1667,77.4,89,100,4.07,light rain
692,Sinnamary,GF,5.3833,-52.95,76.32,90,100,7.92,overcast clouds
693,Radchenko,RU,56.6803,36.3718,21.67,94,69,4.85,broken clouds
694,Glace Bay,CA,46.1969,-59.957,55.4,24,20,14.97,few clouds
695,Bereda,ES,43.2686,-7.5406,44.01,89,36,3.0,scattered clouds
696,Sindgi,IN,16.9167,76.2333,86.27,28,62,13.42,broken clouds
697,Udala,ES,43.0778,-2.5125,46.0,81,0,9.22,clear sky
698,Burgos,ES,42.3394,-3.7079,37.4,81,0,8.05,clear sky
699,Bauchi,NG,10.5,10.0,85.17,15,13,3.69,few clouds
700,Marzuq,YE,14.4,46.4667,68.29,40,0,5.12,clear sky
701,Sinnar,SD,13.5691,33.5672,93.63,13,50,3.33,scattered clouds
702,Nova Vicosa,BR,-17.8919,-39.3719,80.6,72,18,6.98,few clouds
703,Cassilandia,BR,-19.1133,-51.7342,87.82,41,18,7.96,few clouds
704,Bell Ville,AR,-32.6259,-62.6887,66.51,71,99,4.43,overcast clouds
705,Pyaozerskiy,RU,65.8333,31.1667,10.85,95,24,4.81,few clouds
706,Kokkola,FI,63.8385,23.1307,28.0,63,20,6.91,few clouds
707,Kerman,IR,30.2832,57.0788,50.0,16,0,4.61,clear sky
708,Boa Vista,BR,2.8197,-60.6733,91.4,43,40,10.36,scattered clouds
709,Moose Factory,CA,51.2585,-80.6094,41.0,100,90,8.05,overcast clouds
710,Balkanabat,TM,39.5108,54.3671,50.77,71,99,7.07,overcast clouds
711,Santos Dumont,BR,-21.4567,-43.5525,78.8,57,40,4.61,scattered clouds
712,Birao,CF,10.2849,22.7882,88.68,30,99,5.75,overcast clouds
713,Djibo,BF,14.1022,-1.6306,91.29,14,100,9.75,overcast clouds
714,Harrisonburg,US,38.4496,-78.8689,64.99,29,0,2.86,clear sky
715,Lima,PE,-12.0432,-77.0282,78.01,64,0,10.36,clear sky
